year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	ProductionType_Name	AggregatedInstalledCapacity	SubmissionTS
2016	1	1	2016-01-01 00:00:00.000	CTA	RTE CA	FR	Hydro Pumped Storage 	4965	2016-11-22 09:30:12.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Hydro Pumped Storage 	4965	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Hydro Pumped Storage 	4965	2016-11-22 10:27:13.000
