year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	ProductionType_Name	ActualConsumption	ActualGenerationOutput	SubmissionTS
2016	1	29	2016-01-29 12:00:00.000	CTY	France	FR	Solar 	0.000000	2080.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 13:00:00.000	CTY	France	FR	Hydro Run-of-river and poundage 	0.000000	4878.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 15:00:00.000	CTY	France	FR	Fossil Hard coal 	0.000000	976.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Hydro Water Reservoir 	0.000000	1648.000000	2016-01-30 00:29:23.000
2016	1	29	2016-01-29 11:00:00.000	CTY	France	FR	Solar 	0.000000	2136.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 19:00:00.000	CTY	France	FR	Waste 	0.000000	80.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 13:00:00.000	CTY	France	FR	Biomass 	0.000000	258.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 10:00:00.000	CTY	France	FR	Biomass 	0.000000	260.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 18:00:00.000	CTY	France	FR	Fossil Hard coal 	0.000000	971.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 12:00:00.000	CTY	France	FR	Fossil Oil 	0.000000	280.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 14:00:00.000	CTY	France	FR	Waste 	0.000000	82.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Fossil Gas 	0.000000	5319.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Waste 	0.000000	77.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 19:00:00.000	CTY	France	FR	Hydro Water Reservoir 	0.000000	1545.000000	2016-01-30 00:29:23.000
2016	1	29	2016-01-29 19:00:00.000	CTY	France	FR	Fossil Hard coal 	0.000000	685.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 14:00:00.000	CTY	France	FR	Fossil Hard coal 	0.000000	1003.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 13:00:00.000	CTY	France	FR	Hydro Pumped Storage 	0.000000	425.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 17:00:00.000	CTY	France	FR	Fossil Hard coal 	0.000000	1059.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 10:00:00.000	CTY	France	FR	Hydro Pumped Storage 	0.000000	1540.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 12:00:00.000	CTY	France	FR	Nuclear 	0.000000	57671.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 14:00:00.000	CTY	France	FR	Hydro Run-of-river and poundage 	0.000000	4710.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 11:00:00.000	CTY	France	FR	Hydro Run-of-river and poundage 	0.000000	5083.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 11:00:00.000	CTY	France	FR	Waste 	0.000000	84.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Biomass 	0.000000	255.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Hydro Pumped Storage 	224.000000	0.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 17:00:00.000	CTY	France	FR	Hydro Run-of-river and poundage 	0.000000	5608.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Solar 	0.000000	113.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 11:00:00.000	CTY	France	FR	Fossil Hard coal 	0.000000	988.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 18:00:00.000	CTY	France	FR	Biomass 	0.000000	257.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 15:00:00.000	CTY	France	FR	Wind Onshore 	0.000000	4976.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 12:00:00.000	CTY	France	FR	Hydro Run-of-river and poundage 	0.000000	4933.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 17:00:00.000	CTY	France	FR	Waste 	0.000000	75.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 15:00:00.000	CTY	France	FR	Solar 	0.000000	500.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 18:00:00.000	CTY	France	FR	Fossil Gas 	0.000000	5465.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 10:00:00.000	CTY	France	FR	Hydro Water Reservoir 	0.000000	1495.000000	2016-01-30 00:29:23.000
2016	1	29	2016-01-29 13:00:00.000	CTY	France	FR	Wind Onshore 	0.000000	5085.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 10:00:00.000	CTY	France	FR	Fossil Oil 	0.000000	281.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 13:00:00.000	CTY	France	FR	Fossil Oil 	0.000000	280.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 12:00:00.000	CTY	France	FR	Fossil Gas 	0.000000	5131.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 13:00:00.000	CTY	France	FR	Waste 	0.000000	83.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 13:00:00.000	CTY	France	FR	Solar 	0.000000	1724.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 18:00:00.000	CTY	France	FR	Waste 	0.000000	79.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 10:00:00.000	CTY	France	FR	Solar 	0.000000	1784.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 11:00:00.000	CTY	France	FR	Nuclear 	0.000000	57898.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 17:00:00.000	CTY	France	FR	Hydro Water Reservoir 	0.000000	2370.000000	2016-01-30 00:29:23.000
2016	1	29	2016-01-29 10:00:00.000	CTY	France	FR	Wind Onshore 	0.000000	4408.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 18:00:00.000	CTY	France	FR	Nuclear 	0.000000	58074.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 14:00:00.000	CTY	France	FR	Hydro Water Reservoir 	0.000000	1502.000000	2016-01-30 00:29:23.000
2016	1	29	2016-01-29 13:00:00.000	CTY	France	FR	Hydro Water Reservoir 	0.000000	1193.000000	2016-01-30 00:29:23.000
2016	1	29	2016-01-29 15:00:00.000	CTY	France	FR	Hydro Pumped Storage 	2263.000000	0.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 12:00:00.000	CTY	France	FR	Fossil Hard coal 	0.000000	1011.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 19:00:00.000	CTY	France	FR	Fossil Oil 	0.000000	281.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 18:00:00.000	CTY	France	FR	Hydro Pumped Storage 	0.000000	2005.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 17:00:00.000	CTY	France	FR	Biomass 	0.000000	257.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 11:00:00.000	CTY	France	FR	Biomass 	0.000000	261.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Hydro Run-of-river and poundage 	0.000000	5105.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 19:00:00.000	CTY	France	FR	Wind Onshore 	0.000000	5889.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Fossil Oil 	0.000000	282.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 14:00:00.000	CTY	France	FR	Biomass 	0.000000	258.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 14:00:00.000	CTY	France	FR	Nuclear 	0.000000	57574.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 15:00:00.000	CTY	France	FR	Fossil Oil 	0.000000	282.000000	2016-01-30 00:29:25.000
2016	1	29	2016-01-29 15:00:00.000	CTY	France	FR	Fossil Gas 	0.000000	5071.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 16:00:00.000	CTY	France	FR	Wind Onshore 	0.000000	4985.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 19:00:00.000	CTY	France	FR	Hydro Run-of-river and poundage 	0.000000	5359.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 17:00:00.000	CTY	France	FR	Nuclear 	0.000000	58152.000000	2016-01-30 00:29:24.000
2016	1	29	2016-01-29 18:00:00.000	CTY	France	FR	Solar 	0.000000	37.000000	2016-01-30 00:29:24.000
