year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	ProductionType_Name	AggregatedInstalledCapacity	SubmissionTS
2016	1	1	2016-01-01 00:00:00.000	CTA	Transelectrica CA	RO	Fossil Gas 	4879.00	2015-12-23 14:20:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Transelectrica CA	RO	Wind Onshore 	2938.00	2015-12-23 14:20:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Transelectrica CA	RO	Solar 	1152.00	2015-12-23 14:20:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Transelectrica CA	RO	Fossil Hard coal 	1348.00	2015-12-23 14:20:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Transelectrica CA	RO	Nuclear 	1298.00	2015-12-23 14:20:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Transelectrica CA	RO	Hydro Run-of-river and poundage 	2697.00	2015-12-23 14:20:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Transelectrica CA	RO	Fossil Brown coal/Lignite 	4546.00	2015-12-23 14:20:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Transelectrica CA	RO	Hydro Water Reservoir 	4006.00	2015-12-23 14:20:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	SvK CA	SE	Wind Onshore 	5493.00	2015-12-08 09:53:06.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Serbia	RS	Hydro Water Reservoir 	420.00	2016-12-26 10:04:28.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Serbia	RS	Fossil Brown coal/Lignite 	5566.00	2016-12-26 10:04:28.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Fossil Oil shale 	1975.00	2016-07-15 08:05:28.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Fossil Hard coal 	0.00	2016-07-15 08:05:28.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Fossil Hard coal 	0.00	2016-07-15 08:05:28.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Fossil Oil shale 	1975.00	2016-07-15 08:05:28.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Waste 	20.00	2016-07-15 08:05:34.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Wind Offshore 	0.00	2016-07-15 08:05:34.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Wind Onshore 	375.00	2016-07-15 08:05:34.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Waste 	20.00	2016-07-15 08:05:34.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Wind Offshore 	0.00	2016-07-15 08:05:34.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Wind Onshore 	375.00	2016-07-15 08:05:34.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Switzerland	CH	Hydro Water Reservoir 	4801.80	2016-07-15 08:08:17.000
2016	1	1	2016-01-01 00:00:00.000	BZN	swissgrid BZ	CH	Hydro Water Reservoir 	4801.80	2016-07-15 08:08:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Fossil Coal-derived gas 	0.00	2016-07-15 08:08:44.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Fossil Brown coal/Lignite 	1055.70	2016-07-15 08:08:44.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Fossil Brown coal/Lignite 	1055.70	2016-07-15 08:08:44.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Fossil Coal-derived gas 	0.00	2016-07-15 08:08:44.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Nuclear 	7572.40	2016-07-15 08:08:55.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Nuclear 	7572.40	2016-07-15 08:08:55.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Fingrid CA	FI	Fossil Oil 	893.00	2015-12-22 06:56:38.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Fossil Brown coal/Lignite 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Fossil Peat 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Hydro Pumped Storage 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Marine 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Solar 	1429.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Fossil Oil shale 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Fossil Oil 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Waste 	674.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Wind Onshore 	3284.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Biomass 	398.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Hydro Water Reservoir 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Wind Offshore 	357.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Fossil Hard coal 	5658.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Fossil Coal-derived gas 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Other 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Fossil Gas 	19914.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Other renewable 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Hydro Run-of-river and poundage 	38.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Geothermal 	0.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT NL CA	NL	Nuclear 	486.00	2016-06-15 11:44:09.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Finland	FI	Fossil Peat 	1024.00	2016-07-15 08:09:01.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Fingrid BZ	FI	Fossil Hard coal 	3416.00	2016-07-15 08:09:01.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Fingrid BZ	FI	Fossil Oil 	893.00	2016-07-15 08:09:01.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Fingrid BZ	FI	Fossil Peat 	1024.00	2016-07-15 08:09:01.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Energinet CA	DK	Waste 	363.00	2016-07-15 08:05:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Energinet CA	DK	Solar 	601.00	2016-07-15 08:05:03.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Denmark	DK	Solar 	601.00	2016-07-15 08:05:03.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Fossil Oil 	681.40	2016-07-15 08:08:47.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Fossil Oil 	681.40	2016-07-15 08:08:47.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Hydro Run-of-river and poundage 	1156.30	2016-07-15 08:08:51.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Hydro Pumped Storage 	5593.40	2016-07-15 08:08:51.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Other 	0.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Hydro Water Reservoir 	581.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Nuclear 	2712.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Other renewable 	33.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Fossil Hard coal 	4990.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Wind Offshore 	0.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Marine 	0.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Solar 	5449.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Fossil Peat 	0.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Waste 	20.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Fossil Coal-derived gas 	0.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Fossil Oil 	630.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Fossil Gas 	606.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Hydro Pumped Storage 	2975.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Biomass 	727.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Fossil Oil shale 	0.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Wind Onshore 	722.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Geothermal 	1.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Hydro Run-of-river and poundage 	820.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TransnetBW CA	DE_TransnetBW	Fossil Brown coal/Lignite 	0.00	2017-11-10 11:00:03.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Hydro Run-of-river and poundage 	1156.30	2016-07-15 08:08:51.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Hydro Pumped Storage 	5593.40	2016-07-15 08:08:51.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Wind Offshore 	0.00	2016-07-15 08:08:58.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Wind Onshore 	22772.10	2016-07-15 08:08:58.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Wind Onshore 	22772.10	2016-07-15 08:08:58.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Wind Offshore 	0.00	2016-07-15 08:08:58.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Lithuania	LT	Fossil Gas 	1719.00	2016-07-15 08:09:56.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Litgrid BZ	LT	Fossil Gas 	1719.00	2016-07-15 08:09:56.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Lithuania	LT	Other 	35.00	2016-07-15 08:10:05.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Litgrid BZ	LT	Other 	35.00	2016-07-15 08:10:05.000
2016	1	1	2016-01-01 00:00:00.000	BZN	AST BZ	LV	Wind Onshore 	54.75	2016-07-15 08:10:20.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Latvia	LV	Wind Onshore 	54.75	2016-07-15 08:10:20.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Transelectrica BZ	RO	Fossil Brown coal/Lignite 	4546.00	2016-07-15 08:11:05.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Romania	RO	Fossil Brown coal/Lignite 	4546.00	2016-07-15 08:11:05.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Hydro Pumped Storage 	1308.00	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Fossil Gas 	5373.39	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Wind Onshore 	1248.71	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Fossil Hard coal 	470.00	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Fossil Oil 	145.43	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Hydro Run-of-river and poundage 	117.22	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Hydro Pumped Storage 	1308.00	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Fossil Gas 	5373.39	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Hydro Run-of-river and poundage 	117.22	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Waste 	367.96	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Waste 	367.96	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elia BZ	BE	Nuclear 	5919.00	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO1 BZ	NO1	Fossil Gas 	0.00	2017-03-09 14:59:09.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO1 BZ	NO1	Other 	0.00	2017-03-09 14:59:09.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Croatia	HR	Waste 	6.00	2017-11-27 17:56:25.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Croatia	HR	Hydro Pumped Storage 	281.00	2017-11-27 17:56:25.000
2016	1	1	2016-01-01 00:00:00.000	BZN	HOPS BZ	HR	Hydro Pumped Storage 	281.00	2017-11-27 17:56:25.000
2016	1	1	2016-01-01 00:00:00.000	BZN	HOPS BZ	HR	Waste 	6.00	2017-11-27 17:56:25.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Fossil Brown coal/Lignite 	22015.00	2017-11-10 11:00:23.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Fossil Brown coal/Lignite 	22015.00	2017-11-10 11:00:23.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Biomass 	7289.20	2017-11-10 11:00:23.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Other 	3511.80	2017-11-10 11:00:23.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	Wind Onshore 	17061.46	2017-08-09 11:08:48.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Biomass 	1610.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Geothermal 	869.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Hydro Pumped Storage 	7064.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Marine 	0.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Solar 	4768.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Other renewable 	0.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Wind Onshore 	8739.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Hydro Water Reservoir 	4226.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Fossil Coal-derived gas 	766.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Fossil Oil 	8802.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Fossil Gas 	29923.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Hydro Run-of-river and poundage 	10482.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Wind Offshore 	0.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Fossil Brown coal/Lignite 	0.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Fossil Peat 	0.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Other 	13911.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Fossil Hard coal 	6386.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Italy	IT	Waste 	248.00	2016-12-29 11:17:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Wind Offshore 	3283.05	2017-11-10 11:00:27.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Fossil Oil 	3745.00	2017-11-10 11:00:27.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Fossil Oil 	3922.90	2017-11-10 11:00:27.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Wind Offshore 	3283.05	2017-11-10 11:00:27.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	Wind Offshore 	2947.05	2017-08-09 11:12:33.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	Solar 	15156.46	2017-08-09 11:14:40.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Nuclear 	5919.00	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Fossil Oil 	145.43	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Fossil Hard coal 	470.00	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Belgium	BE	Wind Onshore 	1248.71	2016-11-16 10:38:32.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Fingrid CA	FI	Fossil Gas 	482.00	2015-12-22 07:00:52.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Fingrid CA	FI	Wind Onshore 	1082.00	2015-12-22 07:26:39.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Solar 	1.00	2016-07-15 08:05:33.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Estonia	EE	Other renewable 	7.00	2016-07-15 08:05:33.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Solar 	1.00	2016-07-15 08:05:33.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Elering BZ	EE	Other renewable 	7.00	2016-07-15 08:05:33.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Hydro Pumped Storage 	281.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Solar 	49.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Wind Onshore 	489.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Fossil Oil 	950.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Biomass 	26.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Other renewable 	34.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Hydro Water Reservoir 	1388.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Waste 	6.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Fossil Gas 	743.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Hydro Run-of-river and poundage 	421.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	HOPS CA	HR	Fossil Hard coal 	325.00	2017-11-27 17:56:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Fossil Brown coal/Lignite 	3912.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Fossil Gas 	5396.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Biomass 	51.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Fossil Oil 	0.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Wind Onshore 	1875.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Other renewable 	69.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Geothermal 	0.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Hydro Pumped Storage 	699.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Solar 	2441.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Hydro Run-of-river and poundage 	299.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTA	IPTO CA	GR	Hydro Water Reservoir 	2403.00	2016-10-03 07:02:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Germany	DE	Fossil Gas 	26694.00	2017-11-20 07:16:46.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DE-AT-LU	DE_AT_LU	Fossil Gas 	31232.80	2017-11-20 07:16:46.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Marine 	0.00	2016-07-15 08:08:54.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Marine 	0.00	2016-07-15 08:08:54.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Finland	FI	Hydro Run-of-river and poundage 	3112.00	2016-07-15 08:09:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Fingrid BZ	FI	Hydro Run-of-river and poundage 	3112.00	2016-07-15 08:09:02.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Lithuania	LT	Hydro Pumped Storage 	900.00	2016-07-15 08:09:59.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Litgrid BZ	LT	Hydro Pumped Storage 	900.00	2016-07-15 08:09:59.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Lithuania	LT	Solar 	69.00	2016-07-15 08:10:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Litgrid BZ	LT	Solar 	69.00	2016-07-15 08:10:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	AST BZ	LV	Biomass 	101.67	2016-07-15 08:10:17.000
2016	1	1	2016-01-01 00:00:00.000	BZN	AST BZ	LV	Fossil Gas 	1102.91	2016-07-15 08:10:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Latvia	LV	Biomass 	101.67	2016-07-15 08:10:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Latvia	LV	Fossil Gas 	1102.91	2016-07-15 08:10:17.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	Hydro Water Reservoir 	506.00	2016-07-15 08:10:26.000
2016	1	1	2016-01-01 00:00:00.000	BZN	MEPSO BZ	MK	Hydro Water Reservoir 	506.00	2016-07-15 08:10:26.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Transelectrica BZ	RO	Hydro Run-of-river and poundage 	2697.00	2016-07-15 08:11:09.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Romania	RO	Hydro Run-of-river and poundage 	2697.00	2016-07-15 08:11:09.000
2016	1	1	2016-01-01 00:00:00.000	BZN	DK1  BZ	DK1	Fossil Brown coal/Lignite 	0.00	2015-01-26 11:27:19.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Other renewable 	72.00	2017-01-20 11:39:18.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Waste 	21.00	2017-06-27 11:36:34.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Hydro Water Reservoir 	11.00	2017-06-27 11:36:34.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Hydro Pumped Storage 	0.00	2017-06-27 11:36:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	50Hertz CA	DE_50HzT	Geothermal 	0.20	2016-06-03 13:50:12.000
2016	1	1	2016-01-01 00:00:00.000	CTA	50Hertz CA	DE_50HzT	Fossil Brown coal/Lignite 	10111.00	2016-06-03 13:53:41.000
2016	1	1	2016-01-01 00:00:00.000	BZN	CEPS BZ	CZ	Hydro Water Reservoir 	650.00	2016-08-19 12:18:09.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Czech Republic	CZ	Hydro Water Reservoir 	650.00	2016-08-19 12:18:09.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO3 BZ	NO3	Fossil Gas 	381.70	2017-03-09 15:21:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO3 BZ	NO3	Other 	0.00	2017-03-09 15:21:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO3 BZ	NO3	Wind Onshore 	360.60	2017-03-09 15:21:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO3 BZ	NO3	Hydro Water Reservoir 	3163.50	2017-03-09 15:21:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO3 BZ	NO3	Hydro Run-of-river and poundage 	4.80	2017-03-09 15:21:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO1 BZ	NO1	Hydro Run-of-river and poundage 	1045.30	2017-03-09 14:59:09.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO1 BZ	NO1	Wind Onshore 	0.00	2017-03-09 14:59:09.000
2016	1	1	2016-01-01 00:00:00.000	BZN	NO1 BZ	NO1	Hydro Water Reservoir 	1712.00	2017-03-09 14:59:09.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Litgrid CA	LT	Hydro Pumped Storage 	900.00	2016-04-27 07:29:00.000
