year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	TotalLoadValue	SubmissionTS
2017	1	7	2017-01-07 21:30:00.000	CTA	Cyprus TSO CA	CY	562.710000	2017-01-07 22:10:49.000
2017	1	24	2017-01-24 09:30:00.000	CTA	50Hertz CA	DE_50HzT	12817.700000	2017-01-24 10:02:33.000
2017	1	24	2017-01-24 15:00:00.000	CTA	National Grid CA	GB	43883.000000	2017-01-24 15:41:11.000
2017	1	24	2017-01-24 02:15:00.000	CTA	CREOS CA	LU	522.200000	2017-01-24 02:15:24.000
2017	1	6	2017-01-06 08:00:00.000	CTA	Litgrid CA	LT	1832.000000	2017-01-06 09:11:08.000
2017	1	29	2017-01-29 20:00:00.000	CTA	CREOS CA	LU	538.100000	2017-01-29 20:15:36.000
2017	1	24	2017-01-24 05:45:00.000	CTA	50Hertz CA	DE_50HzT	12045.600000	2017-01-24 06:16:49.000
2017	1	6	2017-01-06 10:00:00.000	CTA	50Hertz CA	DE_50HzT	12761.000000	2017-01-06 10:31:49.000
2017	1	9	2017-01-09 19:00:00.000	CTY	Finland	FI	11050.000000	2017-01-09 20:01:20.000
2017	1	28	2017-01-28 22:00:00.000	CTY	Denmark	DK	3206.870000	2017-01-28 23:46:12.000
2017	1	5	2017-01-05 14:00:00.000	CTA	AST CA	LV	1224.000000	2017-01-05 15:01:07.000
2017	1	17	2017-01-17 05:45:00.000	CTY	Belgium	BE	12357.480000	2017-03-18 10:45:10.000
2017	1	17	2017-01-17 13:30:00.000	CTY	Belgium	BE	12481.240000	2017-03-18 10:45:10.000
2017	1	17	2017-01-17 17:00:00.000	CTY	Belgium	BE	13563.910000	2017-03-18 10:45:10.000
2017	1	16	2017-01-16 23:15:00.000	CTY	Belgium	BE	11602.810000	2017-03-18 10:45:10.000
2017	1	17	2017-01-17 14:00:00.000	CTY	Belgium	BE	12532.350000	2017-03-18 10:45:10.000
2017	1	17	2017-01-17 09:15:00.000	CTY	Belgium	BE	13307.200000	2017-03-18 10:45:10.000
2017	1	17	2017-01-17 06:15:00.000	CTY	Belgium	BE	12813.860000	2017-03-18 10:45:10.000
2017	1	17	2017-01-17 00:30:00.000	CTY	Belgium	BE	10877.730000	2017-03-18 10:45:10.000
2017	1	17	2017-01-17 02:45:00.000	CTY	Belgium	BE	10327.560000	2017-03-18 10:45:10.000
2017	1	30	2017-01-30 13:00:00.000	CTA	SONI CA	NIE	1289.000000	2017-01-30 14:16:28.000
2017	1	15	2017-01-15 04:30:00.000	BZN	TenneT NL BZ	NL	10252.000000	2017-02-06 10:04:21.000
2017	1	13	2017-01-13 13:30:00.000	BZN	TenneT NL BZ	NL	16963.000000	2017-01-30 12:27:08.000
2017	1	27	2017-01-27 00:00:00.000	BZN	REN BZ	PT	5900.000000	2017-05-16 16:38:06.000
2017	1	3	2017-01-03 19:00:00.000	BZN	Transelectrica BZ	RO	8037.000000	2017-01-03 20:20:24.000
2017	1	21	2017-01-21 08:45:00.000	CTA	APG CA	AT	9146.400000	2017-05-11 07:52:39.000
2017	1	22	2017-01-22 17:45:00.000	CTA	APG CA	AT	8411.200000	2017-05-11 07:52:39.000
2017	1	10	2017-01-10 09:00:00.000	CTA	APG CA	AT	10342.400000	2017-05-10 15:21:28.000
2017	1	10	2017-01-10 12:45:00.000	CTA	APG CA	AT	9939.600000	2017-05-10 15:21:28.000
2017	1	10	2017-01-10 15:45:00.000	CTA	APG CA	AT	10418.400000	2017-05-10 15:21:28.000
2017	1	10	2017-01-10 16:15:00.000	CTA	APG CA	AT	10619.200000	2017-05-10 15:21:28.000
2017	1	22	2017-01-22 04:30:00.000	BZN	TenneT NL BZ	NL	10493.000000	2017-02-13 14:17:17.000
2017	1	14	2017-01-14 17:30:00.000	BZN	TenneT NL BZ	NL	15606.000000	2017-02-06 09:55:57.000
2017	1	18	2017-01-18 13:00:00.000	CTA	IPTO CA	GR	7797.000000	2017-01-18 14:35:55.000
2017	1	30	2017-01-30 08:00:00.000	CTA	IPTO CA	GR	8219.000000	2017-01-30 09:35:59.000
2017	1	11	2017-01-11 03:45:00.000	BZN	DE-AT-LU	DE_AT_LU	60779.800000	2017-05-10 15:22:07.000
2017	1	11	2017-01-11 00:45:00.000	BZN	DE-AT-LU	DE_AT_LU	59654.140000	2017-05-10 15:22:07.000
2017	1	8	2017-01-08 14:00:00.000	BZN	IT-Centre-North BZ	IT_CNOR	3116.000000	2017-01-09 06:00:54.000
2017	1	8	2017-01-08 10:00:00.000	CTA	RTE CA	FR	74815.000000	2017-01-08 11:51:09.000
2017	1	27	2017-01-27 23:00:00.000	CTA	RTE CA	FR	71375.000000	2017-01-28 00:49:07.000
2017	1	5	2017-01-05 03:15:00.000	CTA	TenneT NL CA	NL	10706.000000	2017-01-23 12:04:12.000
2017	1	30	2017-01-30 11:30:00.000	CTA	National Grid CA	GB	46345.000000	2017-01-30 12:11:32.000
2017	1	1	2017-01-01 04:30:00.000	CTA	National Grid CA	GB	23589.000000	2017-01-01 05:11:31.000
2017	1	24	2017-01-24 08:45:00.000	CTA	TenneT GER CA	DE_TenneT_GER	22673.060000	2017-01-26 00:03:32.000
2017	1	16	2017-01-16 22:00:00.000	CTA	MAVIR CA	HU	5310.150000	2017-01-16 23:11:19.000
2017	1	16	2017-01-16 21:30:00.000	CTA	MAVIR CA	HU	5433.630000	2017-01-16 23:11:19.000
2017	1	16	2017-01-16 11:30:00.000	CTA	MAVIR CA	HU	6185.670000	2017-01-16 23:11:19.000
2017	1	16	2017-01-16 14:15:00.000	CTA	MAVIR CA	HU	6065.500000	2017-01-16 23:11:19.000
2017	1	16	2017-01-16 00:45:00.000	CTA	MAVIR CA	HU	4323.490000	2017-01-16 23:11:19.000
2017	1	16	2017-01-16 17:15:00.000	CTA	MAVIR CA	HU	6243.640000	2017-01-16 23:11:19.000
2017	1	16	2017-01-16 13:45:00.000	CTA	MAVIR CA	HU	6044.580000	2017-01-16 23:11:19.000
2017	1	16	2017-01-16 08:30:00.000	CTA	MAVIR CA	HU	6140.100000	2017-01-16 23:11:19.000
2017	1	20	2017-01-20 10:00:00.000	CTA	Fingrid CA	FI	11795.000000	2017-01-20 11:01:16.000
2017	1	21	2017-01-21 01:30:00.000	CTA	MAVIR CA	HU	4601.940000	2017-01-21 23:11:25.000
2017	1	19	2017-01-19 05:30:00.000	CTA	TenneT GER CA	DE_TenneT_GER	19814.290000	2017-01-21 00:08:56.000
2017	1	17	2017-01-17 14:45:00.000	CTA	MAVIR CA	HU	6048.710000	2017-01-18 00:18:25.000
2017	1	17	2017-01-17 19:30:00.000	CTA	MAVIR CA	HU	5894.090000	2017-01-18 00:18:25.000
2017	1	25	2017-01-25 00:00:00.000	CTY	Slovenia	SI	1433.660000	2017-01-25 01:55:14.000
2017	1	18	2017-01-18 13:00:00.000	CTY	Slovenia	SI	1975.090000	2017-01-18 17:26:07.000
2017	1	19	2017-01-19 11:00:00.000	CTY	Sweden	SE	21159.000000	2017-01-19 23:37:00.000
2017	1	3	2017-01-03 11:45:00.000	CTY	Netherlands	NL	16770.000000	2017-01-23 11:36:57.000
2017	1	4	2017-01-04 23:00:00.000	CTY	Norway	NO	18755.880000	2017-01-08 21:54:13.000
2017	1	5	2017-01-05 14:00:00.000	CTY	Norway	NO	22714.010000	2017-01-08 21:54:13.000
2017	1	12	2017-01-12 05:30:00.000	CTY	United Kingdom	GB	27921.000000	2017-04-26 12:59:40.000
2017	1	12	2017-01-12 01:00:00.000	CTY	United Kingdom	GB	30009.000000	2017-04-26 12:59:40.000
2017	1	28	2017-01-28 22:00:00.000	CTY	Slovenia	SI	1436.010000	2017-02-01 06:27:32.000
2017	1	16	2017-01-16 01:00:00.000	CTY	United Kingdom	GB	30379.000000	2017-04-26 12:58:23.000
2017	1	19	2017-01-19 17:00:00.000	BZN	ESO BZ	BG	7127.000000	2017-05-05 11:06:15.000
2017	1	23	2017-01-23 23:00:00.000	BZN	ESO BZ	BG	5167.000000	2017-05-05 11:08:29.000
2017	1	27	2017-01-27 23:00:00.000	BZN	ESO BZ	BG	5370.000000	2017-05-05 11:07:15.000
2017	1	18	2017-01-18 23:00:00.000	BZN	ESO BZ	BG	5222.000000	2017-05-05 11:06:15.000
2017	1	19	2017-01-19 16:00:00.000	BZN	ESO BZ	BG	7140.000000	2017-05-05 11:06:15.000
2017	1	19	2017-01-19 20:00:00.000	BZN	ESO BZ	BG	6368.000000	2017-05-05 11:06:15.000
2017	1	27	2017-01-27 22:00:00.000	BZN	ESO BZ	BG	5640.000000	2017-05-05 11:07:15.000
2017	1	3	2017-01-03 07:00:00.000	BZN	swissgrid BZ	CH	7447.650000	2017-01-24 12:54:28.000
2017	1	3	2017-01-03 04:00:00.000	BZN	National Grid BZ	GB	25122.000000	2017-04-26 12:59:41.000
2017	1	7	2017-01-07 07:00:00.000	BZN	National Grid BZ	GB	31375.000000	2017-04-26 12:58:15.000
2017	1	13	2017-01-13 00:00:00.000	BZN	Fingrid BZ	FI	9992.700000	2017-01-13 01:01:19.000
2017	1	28	2017-01-28 18:45:00.000	BZN	Elia BZ	BE	10938.900000	2017-03-29 13:37:51.000
2017	1	29	2017-01-29 06:00:00.000	BZN	Cyprus TSO BZ	CY	469.230000	2017-01-29 06:40:08.000
2017	1	22	2017-01-22 23:00:00.000	BZN	Elia BZ	BE	10925.290000	2017-03-27 14:32:31.000
2017	1	20	2017-01-20 10:00:00.000	BZN	Cyprus TSO BZ	CY	509.480000	2017-01-20 10:40:55.000
2017	1	30	2017-01-30 11:00:00.000	BZN	ESO BZ	BG	6500.000000	2017-05-05 11:05:41.000
2017	1	25	2017-01-25 01:00:00.000	BZN	ESO BZ	BG	4989.000000	2017-05-05 11:05:41.000
2017	1	27	2017-01-27 05:45:00.000	CTA	Amprion CA	DE_Amprion	26073.070000	2017-01-28 22:50:25.000
2017	1	27	2017-01-27 17:00:00.000	CTA	Amprion CA	DE_Amprion	27243.150000	2017-01-28 22:50:25.000
2017	1	27	2017-01-27 09:15:00.000	CTA	Amprion CA	DE_Amprion	28210.290000	2017-01-28 22:50:25.000
2017	1	27	2017-01-27 06:15:00.000	CTA	Amprion CA	DE_Amprion	27047.030000	2017-01-28 22:50:25.000
2017	1	27	2017-01-27 07:00:00.000	CTA	Amprion CA	DE_Amprion	27521.670000	2017-01-28 22:50:25.000
2017	1	17	2017-01-17 16:45:00.000	CTA	APG CA	AT	10475.600000	2017-05-11 07:52:41.000
2017	1	17	2017-01-17 01:15:00.000	CTA	APG CA	AT	7187.200000	2017-05-11 07:52:41.000
2017	1	9	2017-01-09 02:00:00.000	CTA	Elering CA	EE	874.100000	2017-01-09 03:35:01.000
2017	1	22	2017-01-22 08:00:00.000	BZN	Transelectrica BZ	RO	7379.000000	2017-01-22 09:20:27.000
2017	1	22	2017-01-22 07:00:00.000	CTA	EMS CA	RS	5768.000000	2017-01-23 06:58:55.000
2017	1	15	2017-01-15 05:30:00.000	CTA	Elia CA	BE	9499.510000	2017-03-16 10:45:08.000
2017	1	15	2017-01-15 01:15:00.000	CTA	Elia CA	BE	9835.890000	2017-03-16 10:45:08.000
2017	1	16	2017-01-16 16:00:00.000	CTY	Slovenia	SI	2053.290000	2017-01-16 17:42:53.000
2017	1	4	2017-01-04 04:30:00.000	CTY	Hungary	HU	4617.120000	2017-01-04 23:12:54.000
2017	1	4	2017-01-04 09:45:00.000	CTY	Hungary	HU	5899.980000	2017-01-04 23:12:54.000
2017	1	4	2017-01-04 17:30:00.000	CTY	Hungary	HU	6015.900000	2017-01-04 23:12:54.000
2017	1	4	2017-01-04 18:00:00.000	CTY	Hungary	HU	5981.490000	2017-01-04 23:12:54.000
2017	1	18	2017-01-18 18:00:00.000	CTY	Portugal	PT	8306.200000	2017-05-16 16:37:57.000
2017	1	18	2017-01-18 23:00:00.000	CTY	Portugal	PT	6674.900000	2017-05-16 16:37:57.000
2017	1	29	2017-01-29 04:15:00.000	CTY	Netherlands	NL	9962.000000	2017-02-20 12:29:47.000
2017	1	29	2017-01-29 08:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	1206.000000	2017-01-30 13:27:36.000
2017	1	29	2017-01-29 12:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	1304.000000	2017-01-30 13:27:36.000
2017	1	28	2017-01-28 23:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	1202.000000	2017-01-30 13:27:36.000
2017	1	29	2017-01-29 02:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	940.000000	2017-01-30 13:27:36.000
2017	1	26	2017-01-26 15:00:00.000	CTY	Netherlands	NL	16857.000000	2017-02-13 15:21:23.000
2017	1	28	2017-01-28 11:15:00.000	CTY	Netherlands	NL	14504.000000	2017-02-20 12:14:20.000
2017	1	12	2017-01-12 23:00:00.000	CTY	Lithuania	LT	1070.000000	2017-01-13 00:13:51.000
2017	1	13	2017-01-13 15:00:00.000	CTY	Latvia	LV	1139.000000	2017-01-13 16:01:14.000
2017	1	7	2017-01-07 08:30:00.000	CTY	Luxembourg	LU	498.410000	2017-01-07 08:15:44.000
2017	1	29	2017-01-29 10:00:00.000	CTY	France	FR	67692.000000	2017-01-29 11:34:20.000
2017	1	25	2017-01-25 13:30:00.000	CTY	Ireland	IE	3738.680000	2017-04-26 12:59:42.000
2017	1	25	2017-01-25 17:00:00.000	CTY	Ireland	IE	4142.850000	2017-04-26 12:59:42.000
2017	1	25	2017-01-25 14:00:00.000	CTY	Ireland	IE	3717.720000	2017-04-26 12:59:42.000
2017	1	25	2017-01-25 10:30:00.000	CTY	Ireland	IE	3776.370000	2017-04-26 12:59:42.000
2017	1	30	2017-01-30 16:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	1234.000000	2017-01-31 14:16:44.000
2017	1	30	2017-01-30 06:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	1036.000000	2017-01-31 14:16:44.000
2017	1	30	2017-01-30 03:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	866.000000	2017-01-31 14:16:44.000
2017	1	10	2017-01-10 08:30:00.000	CTY	Ireland	IE	3724.820000	2017-04-26 12:59:12.000
2017	1	10	2017-01-10 06:00:00.000	CTY	Ireland	IE	2707.640000	2017-04-26 12:59:12.000
2017	1	19	2017-01-19 11:00:00.000	CTY	Lithuania	LT	1750.000000	2017-01-19 12:13:20.000
2017	1	28	2017-01-28 04:45:00.000	CTY	Luxembourg	LU	467.420000	2017-01-28 04:15:26.000
2017	1	10	2017-01-10 00:00:00.000	CTY	Czech Republic	CZ	8154.560000	2017-01-10 01:05:42.000
2017	1	5	2017-01-05 13:15:00.000	CTY	Belgium	BE	11798.560000	2017-03-07 09:38:51.000
2017	1	5	2017-01-05 18:00:00.000	CTY	Belgium	BE	12717.930000	2017-03-07 09:38:51.000
2017	1	6	2017-01-06 15:00:00.000	CTA	Transelectrica CA	RO	8745.000000	2017-01-06 16:20:12.000
2017	1	7	2017-01-07 20:30:00.000	CTA	EirGrid CA	IE	3498.570000	2017-01-07 21:19:09.000
2017	1	6	2017-01-06 06:00:00.000	CTA	EirGrid CA	IE	2608.070000	2017-01-06 07:19:07.000
2017	1	7	2017-01-07 20:00:00.000	CTA	EirGrid CA	IE	3614.770000	2017-01-07 21:19:09.000
2017	1	3	2017-01-03 06:00:00.000	CTA	Transelectrica CA	RO	7650.000000	2017-01-03 07:20:21.000
2017	1	5	2017-01-05 02:00:00.000	CTY	Belgium	BE	9701.660000	2017-03-07 09:38:51.000
2017	1	5	2017-01-05 08:00:00.000	CTY	Belgium	BE	12175.750000	2017-03-07 09:38:51.000
2017	1	5	2017-01-05 05:00:00.000	CTY	Belgium	BE	10453.070000	2017-03-07 09:38:51.000
2017	1	5	2017-01-05 17:30:00.000	CTY	Belgium	BE	12978.140000	2017-03-07 09:38:51.000
2017	1	2	2017-01-02 13:00:00.000	CTA	Statnett CA	NO	20287.890000	2017-01-05 21:53:31.000
2017	1	2	2017-01-02 19:00:00.000	CTA	Statnett CA	NO	19981.780000	2017-01-05 21:53:31.000
2017	1	2	2017-01-02 22:00:00.000	CTA	Statnett CA	NO	18236.810000	2017-01-05 21:53:31.000
2017	1	28	2017-01-28 01:00:00.000	CTA	PSE SA CA	PL	17406.590000	2017-01-30 08:07:25.000
2017	1	30	2017-01-30 14:30:00.000	CTA	EirGrid CA	IE	3923.660000	2017-01-30 15:19:24.000
2017	1	1	2017-01-01 14:30:00.000	CTA	EirGrid CA	IE	3077.870000	2017-01-01 15:19:28.000
2017	1	23	2017-01-23 01:00:00.000	CTY	Switzerland	CH	8138.610000	2017-02-13 11:42:11.000
2017	1	31	2017-01-31 11:30:00.000	CTA	EirGrid CA	IE	3779.900000	2017-01-31 12:19:25.000
2017	1	18	2017-01-18 11:00:00.000	BZN	NO4 BZ	NO4	2587.800000	2017-01-21 21:51:47.000
2017	1	26	2017-01-26 17:00:00.000	BZN	NO2 BZ	NO2	5116.360000	2017-01-29 21:52:45.000
2017	1	26	2017-01-26 20:00:00.000	BZN	NO2 BZ	NO2	4826.260000	2017-01-29 21:52:45.000
2017	1	26	2017-01-26 11:00:00.000	BZN	NO2 BZ	NO2	5036.690000	2017-01-29 21:52:45.000
2017	1	26	2017-01-26 22:00:00.000	BZN	NO2 BZ	NO2	4467.960000	2017-01-29 21:52:45.000
2017	1	26	2017-01-26 19:00:00.000	BZN	NO2 BZ	NO2	4943.080000	2017-01-29 21:52:45.000
2017	1	5	2017-01-05 13:00:00.000	BZN	Transelectrica BZ	RO	8239.000000	2017-01-05 14:20:59.000
2017	1	20	2017-01-20 02:00:00.000	CTA	swissgrid CA	CH	7477.490000	2017-02-09 11:43:07.000
2017	1	19	2017-01-19 22:00:00.000	CTA	swissgrid CA	CH	7993.650000	2017-02-09 11:43:07.000
2017	1	18	2017-01-18 22:00:00.000	CTA	swissgrid CA	CH	8041.670000	2017-02-09 11:43:07.000
2017	1	20	2017-01-20 05:00:00.000	CTA	swissgrid CA	CH	7445.780000	2017-02-09 11:43:07.000
2017	1	12	2017-01-12 20:00:00.000	BZN	PSE SA BZ	PL	22318.700000	2017-01-13 08:05:33.000
2017	1	22	2017-01-22 19:00:00.000	CTA	Elering CA	EE	1052.000000	2017-01-22 20:35:01.000
2017	1	2	2017-01-02 21:00:00.000	BZN	NO3 BZ	NO3	3454.270000	2017-01-05 21:51:17.000
2017	1	2	2017-01-02 11:00:00.000	BZN	NO3 BZ	NO3	3659.760000	2017-01-05 21:51:17.000
2017	1	29	2017-01-29 22:00:00.000	CTY	Portugal	PT	6335.700000	2017-05-16 16:38:09.000
2017	1	4	2017-01-04 09:00:00.000	CTY	Lithuania	LT	1624.000000	2017-01-04 10:12:33.000
2017	1	6	2017-01-06 17:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	1266.000000	2017-01-12 14:38:27.000
2017	1	30	2017-01-30 11:00:00.000	CTY	Netherlands	NL	17272.000000	2017-02-20 12:53:19.000
2017	1	30	2017-01-30 04:00:00.000	CTY	Romania	RO	7431.000000	2017-01-30 05:20:28.000
2017	1	15	2017-01-15 14:00:00.000	CTY	Former Yugoslav Republic of Macedonia	MK	1179.000000	2017-01-16 10:38:56.000
2017	1	2	2017-01-02 12:00:00.000	CTY	United Kingdom	GB	38095.000000	2017-04-26 12:59:31.000
2017	1	4	2017-01-04 00:00:00.000	CTY	Sweden	SE	17142.000000	2017-01-04 23:36:19.000
2017	1	13	2017-01-13 08:00:00.000	CTY	Slovenia	SI	2033.430000	2017-01-13 09:43:22.000
