year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	PowerSystemResourceName	ProductionTypeName	ActualGenerationOutput	ActualConsumption	InstalledGenCapacity	SubmissionTS
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	DOEL 2	Nuclear 	460.500000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	Belwind Phase 1	Wind Offshore 	116.562500	0.000000	171.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	DROGENBOS ST	Fossil Gas 	0.000000	0.000000	165.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	HERDERSBRUG GT1	Fossil Gas 	0.000000	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	COO 2 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	DOEL 4	Nuclear 	1087.750000	0.000000	1038.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Thorntonbank - C-Power - Area NE	Wind Offshore 	129.257500	0.000000	147.60	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	DOEL 4	Nuclear 	1088.250000	0.000000	1038.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	DROGENBOS GT1	Fossil Gas 	0.000000	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Amercoeur 1 R GT	Fossil Gas 	134.465000	0.000000	289.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Zandvliet Power	Fossil Gas 	214.540000	0.000000	384.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	DOEL 4	Nuclear 	1087.750000	0.000000	1038.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	Thorntonbank - C-Power - Area NE	Wind Offshore 	133.032500	0.000000	147.60	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 19:00:00.000	CTA	Elia CA	BE	LANGERLO 2	Fossil Hard coal 	212.750000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	RODENHUIZE 4	Biomass 	203.600000	0.000000	268.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Belwind Phase 1	Wind Offshore 	152.067500	0.000000	171.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	Amercoeur 1 R GT	Fossil Gas 	287.975000	0.000000	289.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	Zandvliet Power	Fossil Gas 	374.182500	0.000000	384.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	COO 2 T	Hydro Pumped Storage 	91.840000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	DROGENBOS GT2	Fossil Gas 	0.000000	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	TIHANGE 3	Nuclear 	1043.607500	0.000000	1045.80	2016-02-29 23:25:31.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	COO 5 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	Amercoeur 1 R ST	Fossil Gas 	137.200000	0.000000	162.00	2016-02-29 23:25:31.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	INESCO WKK	Fossil Gas 	103.200000	0.000000	138.00	2016-12-09 17:00:44.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	INESCO WKK	Fossil Gas 	101.200000	0.000000	138.00	2016-12-09 17:00:44.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	Thorntonbank - C-Power - Area SW	Wind Offshore 	139.422500	0.000000	177.60	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	COO 5 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	COO 1 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	DOEL 3	Nuclear 	1066.750000	0.000000	1006.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Scheldelaan Exxonmobil	Fossil Gas 	106.852500	0.000000	140.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Zelzate 2 Knippegroen	Fossil Gas 	243.387500	0.000000	315.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	PLATE TAILLE T	Hydro Pumped Storage 	90.907500	0.000000	144.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	COO 4 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	COO 2 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	HERDERSBRUG GT1	Fossil Gas 	134.120000	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	COO 4 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	Belwind Phase 1	Wind Offshore 	156.015000	0.000000	171.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	COO 1 T	Hydro Pumped Storage 	79.540000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	DOEL 3	Nuclear 	1064.750000	0.000000	1006.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Scheldelaan Exxonmobil	Fossil Gas 	125.945000	0.000000	140.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	COO 3 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	COO 6 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Belwind Phase 1	Wind Offshore 	140.030000	0.000000	171.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	HERDERSBRUG GT1	Fossil Gas 	73.640000	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	DOEL 1	Nuclear 	451.700000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	PLATE TAILLE T	Hydro Pumped Storage 	0.000000	0.000000	144.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	RODENHUIZE 4	Biomass 	122.100000	0.000000	268.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	DOEL 3	Nuclear 	1063.750000	0.000000	1006.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Zandvliet Power	Fossil Gas 	125.655000	0.000000	384.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	HERDERSBRUG ST	Fossil Gas 	112.840000	0.000000	165.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	DOEL 2	Nuclear 	460.500000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	DOEL 2	Nuclear 	461.100000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	DROGENBOS GT2	Fossil Gas 	153.277500	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	DROGENBOS GT2	Fossil Gas 	141.747500	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	TIHANGE 3	Nuclear 	1044.712500	0.000000	1045.80	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	COO 6 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	DOEL 1	Nuclear 	453.400000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	TIHANGE 3	Nuclear 	1048.507500	0.000000	1045.80	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Amercoeur 1 R GT	Fossil Gas 	254.427500	0.000000	289.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	Zandvliet Power	Fossil Gas 	347.547500	0.000000	384.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	DOEL 4	Nuclear 	1086.500000	0.000000	1038.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	TIHANGE 2	Nuclear 	1039.500000	0.000000	1008.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	RINGVAART STEG	Fossil Gas 	0.000000	0.000000	357.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	RODENHUIZE 4	Biomass 	122.200000	0.000000	268.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	DOEL 3	Nuclear 	1066.500000	0.000000	1006.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	Northwind	Wind Offshore 	199.872500	0.000000	214.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	COO 3 T	Hydro Pumped Storage 	123.540000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	SAINT-GHISLAIN STEG	Fossil Gas 	239.000000	0.000000	350.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	TIHANGE 1N	Nuclear 	499.000000	0.000000	481.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	COO 4 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	Zelzate 2 Knippegroen	Fossil Gas 	251.305000	0.000000	315.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	PLATE TAILLE T	Hydro Pumped Storage 	0.657500	0.000000	144.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	Zelzate 2 Knippegroen	Fossil Gas 	233.285000	0.000000	315.00	2016-02-29 23:25:31.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	LANGERLO 1	Fossil Hard coal 	82.750000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	INESCO WKK	Fossil Gas 	81.800000	0.000000	138.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 00:00:00.000	CTA	Elia CA	BE	INESCO WKK	Fossil Gas 	98.900000	0.000000	138.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	LANGERLO 1	Fossil Hard coal 	82.500000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	COO 5 T	Hydro Pumped Storage 	43.460000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	TIHANGE 2	Nuclear 	1039.250000	0.000000	1008.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	HERDERSBRUG GT2	Fossil Gas 	0.080000	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Thorntonbank - C-Power - Area SW	Wind Offshore 	141.230000	0.000000	177.60	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	TIHANGE 1N	Nuclear 	500.600000	0.000000	481.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	TIHANGE 1N	Nuclear 	501.000000	0.000000	481.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	LANGERLO 2	Fossil Hard coal 	217.750000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Northwind	Wind Offshore 	199.850000	0.000000	214.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	Scheldelaan Exxonmobil	Fossil Gas 	130.950000	0.000000	140.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	Zelzate 2 Knippegroen	Fossil Gas 	268.635000	0.000000	315.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	Zandvliet Power	Fossil Gas 	360.505000	0.000000	384.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 19:00:00.000	CTA	Elia CA	BE	Thorntonbank - C-Power - Area NE	Wind Offshore 	134.632500	0.000000	147.60	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 19:00:00.000	CTA	Elia CA	BE	T-power Beringen	Fossil Gas 	326.100000	0.000000	422.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 19:00:00.000	CTA	Elia CA	BE	HERDERSBRUG GT2	Fossil Gas 	118.720000	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	DROGENBOS GT2	Fossil Gas 	151.392500	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	COO 5 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	DOEL 2	Nuclear 	460.600000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	T-power Beringen	Fossil Gas 	312.400000	0.000000	422.00	2016-12-09 17:00:44.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	LANGERLO 2	Fossil Hard coal 	232.000000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 12:00:00.000	CTA	Elia CA	BE	T-power Beringen	Fossil Gas 	317.400000	0.000000	422.00	2016-12-09 17:00:44.000
2016	1	14	2016-01-14 18:00:00.000	CTA	Elia CA	BE	DROGENBOS GT1	Fossil Gas 	155.387500	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	COO 4 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 18:00:00.000	CTA	Elia CA	BE	LANGERLO 2	Fossil Hard coal 	220.000000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	LANGERLO 2	Fossil Hard coal 	217.250000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	HERDERSBRUG ST	Fossil Gas 	0.000000	0.000000	165.00	2016-02-29 23:25:31.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	DROGENBOS GT2	Fossil Gas 	0.000000	0.000000	150.00	2016-02-29 23:25:31.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	TIHANGE 1N	Nuclear 	500.200000	0.000000	481.00	2016-02-29 23:25:31.000
2016	1	14	2016-01-14 19:00:00.000	CTA	Elia CA	BE	Marcinelle Energie (Carsid)	Fossil Gas 	382.072500	0.000000	405.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	Belwind Phase 1	Wind Offshore 	142.712500	0.000000	171.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	COO 2 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 01:00:00.000	CTA	Elia CA	BE	TIHANGE 3	Nuclear 	1044.900000	0.000000	1045.80	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	DOEL 1	Nuclear 	452.400000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	TIHANGE 2	Nuclear 	1030.250000	0.000000	1008.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Thorntonbank - C-Power - Area NE	Wind Offshore 	133.670000	0.000000	147.60	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	TIHANGE 1N	Nuclear 	500.800000	0.000000	481.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	TIHANGE 1S	Nuclear 	509.600000	0.000000	481.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	PLATE TAILLE T	Hydro Pumped Storage 	69.055000	0.000000	144.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	Zelzate 2 Knippegroen	Fossil Gas 	244.565000	0.000000	315.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	COO 3 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	SAINT-GHISLAIN STEG	Fossil Gas 	324.800000	0.000000	350.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	COO 3 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	SAINT-GHISLAIN STEG	Fossil Gas 	0.000000	0.000000	350.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	Amercoeur 1 R ST	Fossil Gas 	155.600000	0.000000	162.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	RODENHUIZE 4	Biomass 	210.300000	0.000000	268.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	Scheldelaan Exxonmobil	Fossil Gas 	126.590000	0.000000	140.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	DOEL 3	Nuclear 	1065.250000	0.000000	1006.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	HERDERSBRUG ST	Fossil Gas 	0.000000	0.000000	165.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	COO 2 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	DOEL 2	Nuclear 	460.700000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	DOEL 2	Nuclear 	460.300000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	RINGVAART STEG	Fossil Gas 	348.350000	0.000000	357.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 04:00:00.000	CTA	Elia CA	BE	TIHANGE 3	Nuclear 	1044.585000	0.000000	1045.80	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	DOEL 1	Nuclear 	452.300000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	TIHANGE 2	Nuclear 	1030.750000	0.000000	1008.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	Zandvliet Power	Fossil Gas 	230.620000	0.000000	384.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	Scheldelaan Exxonmobil	Fossil Gas 	105.275000	0.000000	140.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 02:00:00.000	CTA	Elia CA	BE	Scheldelaan Exxonmobil	Fossil Gas 	107.327500	0.000000	140.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 03:00:00.000	CTA	Elia CA	BE	Belwind Phase 1	Wind Offshore 	129.030000	0.000000	171.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 05:00:00.000	CTA	Elia CA	BE	LANGERLO 1	Fossil Hard coal 	137.750000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	T-power Beringen	Fossil Gas 	350.000000	0.000000	422.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	DROGENBOS GT1	Fossil Gas 	155.500000	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	DROGENBOS GT1	Fossil Gas 	158.097500	0.000000	150.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	RINGVAART STEG	Fossil Gas 	347.050000	0.000000	357.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	Thorntonbank - C-Power - Area NE	Wind Offshore 	132.892500	0.000000	147.60	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	Zandvliet Power	Fossil Gas 	372.907500	0.000000	384.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 15:00:00.000	CTA	Elia CA	BE	COO 4 T	Hydro Pumped Storage 	0.000000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	COO 5 T	Hydro Pumped Storage 	133.560000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	DROGENBOS ST	Fossil Gas 	160.850000	0.000000	165.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 08:00:00.000	CTA	Elia CA	BE	HERDERSBRUG ST	Fossil Gas 	141.420000	0.000000	165.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 14:00:00.000	CTA	Elia CA	BE	COO 1 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	COO 5 T	Hydro Pumped Storage 	186.100000	0.000000	230.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 07:00:00.000	CTA	Elia CA	BE	COO 1 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	COO 1 T	Hydro Pumped Storage 	0.000000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	RINGVAART STEG	Fossil Gas 	0.000000	0.000000	357.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	COO 3 T	Hydro Pumped Storage 	25.080000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 13:00:00.000	CTA	Elia CA	BE	SAINT-GHISLAIN STEG	Fossil Gas 	201.700000	0.000000	350.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	COO 3 T	Hydro Pumped Storage 	97.840000	0.000000	158.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 10:00:00.000	CTA	Elia CA	BE	SAINT-GHISLAIN STEG	Fossil Gas 	341.900000	0.000000	350.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 17:00:00.000	CTA	Elia CA	BE	Scheldelaan Exxonmobil	Fossil Gas 	131.210000	0.000000	140.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 20:00:00.000	CTA	Elia CA	BE	Scheldelaan Exxonmobil	Fossil Gas 	131.650000	0.000000	140.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	Northwind	Wind Offshore 	0.000000	0.000000	214.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	DOEL 1	Nuclear 	453.400000	0.000000	433.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 22:00:00.000	CTA	Elia CA	BE	TIHANGE 1S	Nuclear 	512.800000	0.000000	481.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 21:00:00.000	CTA	Elia CA	BE	TIHANGE 1N	Nuclear 	500.800000	0.000000	481.00	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 11:00:00.000	CTA	Elia CA	BE	Thorntonbank - C-Power - Area SW	Wind Offshore 	145.100000	0.000000	177.60	2016-02-28 23:25:46.000
2016	1	14	2016-01-14 23:00:00.000	CTA	Elia CA	BE	T-power Beringen	Fossil Gas 	344.000000	0.000000	422.00	2016-01-17 22:50:30.000
2016	1	14	2016-01-14 16:00:00.000	CTA	Elia CA	BE	LANGERLO 1	Fossil Hard coal 	228.000000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 09:00:00.000	CTA	Elia CA	BE	LANGERLO 1	Fossil Hard coal 	218.000000	0.000000	235.00	2016-01-16 22:50:32.000
2016	1	14	2016-01-14 06:00:00.000	CTA	Elia CA	BE	LANGERLO 1	Fossil Hard coal 	184.000000	0.000000	235.00	2016-01-16 22:50:32.000
